datetime,value
2018-05-03 17:57:40.761,offline
2018-05-03 17:57:50.761,offline
2018-05-03 17:58:00.761,offline
2018-05-03 17:58:10.761,offline
2018-05-03 17:58:20.761,offline
2018-05-03 17:58:30.761,offline
2018-05-03 17:58:40.761,offline
2018-05-03 17:58:50.761,offline
2018-05-03 17:59:00.761,offline
2018-05-03 17:59:10.761,offline
2018-05-03 17:59:20.761,offline
2018-05-03 17:59:30.761,offline
2018-05-03 17:59:40.761,offline
2018-05-03 17:59:50.761,offline
2018-05-03 18:00:00.761,offline
2018-05-03 18:00:10.761,offline
2018-05-03 18:00:20.761,offline
2018-05-03 18:00:30.761,offline
2018-05-03 18:00:40.761,offline
2018-05-03 18:00:50.761,offline
2018-05-03 18:01:00.761,offline
2018-05-03 18:01:10.761,offline
2018-05-03 18:01:20.762,offline
2018-05-03 18:01:30.761,offline
2018-05-03 18:01:40.761,offline
2018-05-03 18:01:50.761,offline
2018-05-03 18:02:00.761,offline
2018-05-03 18:02:10.761,offline
2018-05-03 18:02:20.761,offline
2018-05-03 18:02:30.761,offline
2018-05-03 18:02:40.761,offline
2018-05-03 18:02:50.761,offline
2018-05-03 18:03:00.761,offline
2018-05-03 18:03:10.761,offline
2018-05-03 18:03:20.761,offline
2018-05-03 18:03:30.761,offline
2018-05-03 18:03:40.761,offline
2018-05-03 18:03:50.761,offline
2018-05-03 18:04:00.761,offline
2018-05-03 18:04:10.761,offline
2018-05-03 18:04:20.761,offline
2018-05-03 18:04:30.761,offline
2018-05-03 18:04:40.761,offline
2018-05-03 18:04:50.761,offline
2018-05-03 18:05:00.761,offline
2018-05-03 18:05:10.761,offline
2018-05-03 18:05:20.761,offline
2018-05-03 18:05:30.761,offline
2018-05-03 18:05:40.761,offline
2018-05-03 18:05:50.761,offline
2018-05-03 18:06:00.761,offline
2018-05-03 18:06:10.761,offline
2018-05-03 18:06:20.761,offline
2018-05-03 18:06:30.761,offline
2018-05-03 18:06:40.761,offline
2018-05-03 18:06:50.761,offline
2018-05-03 18:07:00.761,offline
2018-05-03 18:07:10.761,offline
2018-05-03 18:07:20.761,offline
2018-05-03 18:07:30.761,offline
2018-05-03 18:07:40.761,offline
2018-05-03 18:07:50.761,offline
2018-05-03 18:08:00.761,offline
2018-05-03 18:08:10.761,offline
2018-05-03 18:08:20.761,offline
2018-05-03 18:08:30.762,offline
2018-05-03 18:08:40.761,offline
2018-05-03 18:08:50.761,offline
2018-05-03 18:09:00.761,offline
2018-05-03 18:09:10.762,offline
2018-05-03 18:09:20.761,offline
2018-05-03 18:09:30.762,offline
2018-05-03 18:09:40.761,offline
2018-05-03 18:09:50.761,offline
2018-05-03 18:10:00.761,offline
2018-05-03 18:10:10.761,offline
2018-05-03 18:10:20.761,offline
2018-05-03 18:10:30.761,offline
2018-05-03 18:10:40.761,offline
2018-05-03 18:10:50.761,offline
2018-05-03 18:11:00.761,offline
2018-05-03 18:11:10.761,offline
2018-05-03 18:11:20.761,offline
2018-05-03 18:11:30.761,offline
2018-05-03 18:11:40.761,offline
2018-05-03 18:11:50.761,offline
2018-05-03 18:12:00.761,offline
2018-05-03 18:12:10.761,offline
2018-05-03 18:12:20.761,offline
2018-05-03 18:12:30.761,offline
2018-05-03 18:12:40.761,offline
2018-05-03 18:12:50.761,offline
2018-05-03 18:13:00.761,offline
2018-05-03 18:13:10.761,offline
2018-05-03 18:13:20.761,offline
2018-05-03 18:13:30.761,offline
2018-05-03 18:13:40.761,offline
2018-05-03 18:13:50.761,offline
2018-05-03 18:14:00.761,offline
2018-05-03 18:14:10.761,offline
2018-05-03 18:14:20.761,offline
2018-05-03 18:14:30.761,offline
2018-05-03 18:14:40.761,offline
2018-05-03 18:14:50.761,offline
2018-05-03 18:15:00.761,offline
2018-05-03 18:15:10.761,offline
2018-05-03 18:15:20.761,offline
2018-05-03 18:15:30.761,offline
2018-05-03 18:15:40.761,offline
2018-05-03 18:15:50.761,offline
2018-05-03 18:16:00.761,offline
2018-05-03 18:16:10.761,offline
2018-05-03 18:16:20.761,offline
2018-05-03 18:16:30.761,offline
2018-05-03 18:16:40.761,offline
2018-05-03 18:16:50.761,offline
2018-05-03 18:17:00.761,offline
2018-05-03 18:17:10.761,offline
2018-05-03 18:17:20.761,offline
2018-05-03 18:17:30.761,offline
2018-05-03 18:17:40.761,offline
2018-05-03 18:17:50.761,offline
2018-05-03 18:18:00.761,offline
2018-05-03 18:18:10.761,offline
2018-05-03 18:18:20.761,offline
2018-05-03 18:18:30.761,offline
2018-05-03 18:18:40.761,offline
2018-05-03 18:18:50.761,offline
2018-05-03 18:19:00.761,offline
2018-05-03 18:19:10.761,offline
2018-05-03 18:19:20.761,offline
2018-05-03 18:19:30.761,offline
2018-05-03 18:19:40.761,offline
2018-05-03 18:19:50.761,offline
2018-05-03 18:20:00.761,offline
2018-05-03 18:20:10.761,offline
2018-05-03 18:20:20.760,offline
2018-05-03 18:20:30.761,offline
2018-05-03 18:20:40.761,offline
2018-05-03 18:20:50.761,offline
2018-05-03 18:21:00.761,offline
2018-05-03 18:21:10.761,offline
2018-05-03 18:21:20.761,offline
2018-05-03 18:21:30.761,offline
2018-05-03 18:21:40.761,offline
2018-05-03 18:21:50.761,offline
2018-05-03 18:22:00.761,offline
2018-05-03 18:22:10.761,offline
2018-05-03 18:22:20.761,offline
2018-05-03 18:22:30.761,offline
2018-05-03 18:22:40.761,offline
2018-05-03 18:22:50.761,offline
2018-05-03 18:23:00.761,offline
2018-05-03 18:23:10.761,offline
2018-05-03 18:23:20.761,offline
2018-05-03 18:23:30.761,offline
2018-05-03 18:23:40.761,offline
2018-05-03 18:23:50.761,offline
2018-05-03 18:24:00.761,offline
2018-05-03 18:24:10.761,offline
2018-05-03 18:24:20.761,offline
2018-05-03 18:24:30.761,offline
2018-05-03 18:24:40.761,offline
2018-05-03 18:24:50.761,offline
2018-05-03 18:25:00.761,offline
2018-05-03 18:25:10.761,offline
2018-05-03 18:25:20.761,offline
2018-05-03 18:25:30.761,offline
2018-05-03 18:25:40.761,offline
2018-05-03 18:25:50.761,offline
2018-05-03 18:26:00.761,offline
2018-05-03 18:26:10.761,offline
2018-05-03 18:26:20.761,offline
2018-05-03 18:26:30.761,offline
2018-05-03 18:26:40.761,offline
2018-05-03 18:26:50.761,offline
2018-05-03 18:27:00.761,offline
2018-05-03 18:27:10.761,offline
2018-05-03 18:27:20.761,offline
2018-05-03 18:27:30.761,offline
2018-05-03 18:27:40.761,offline
2018-05-03 18:27:50.761,offline
2018-05-03 18:28:00.761,offline
2018-05-03 18:28:10.761,offline
2018-05-03 18:28:20.761,offline
2018-05-03 18:28:30.761,offline
2018-05-03 18:28:40.761,offline
2018-05-03 18:28:50.761,offline
2018-05-03 18:29:00.761,offline
2018-05-03 18:29:10.761,offline
2018-05-03 18:29:20.761,offline
2018-05-03 18:29:30.761,offline
2018-05-03 18:29:40.761,offline
2018-05-03 18:29:50.761,offline
2018-05-03 18:30:00.761,offline
2018-05-03 18:30:10.761,offline
2018-05-03 18:30:20.761,offline
2018-05-03 18:30:30.761,offline
2018-05-03 18:30:40.761,offline
2018-05-03 18:30:50.761,offline
2018-05-03 18:31:00.761,offline
2018-05-03 18:31:10.761,offline
2018-05-03 18:31:20.761,offline
2018-05-03 18:31:30.761,offline
2018-05-03 18:31:40.761,offline
2018-05-03 18:31:50.761,offline
2018-05-03 18:32:00.761,offline
2018-05-03 18:32:10.761,offline
2018-05-03 18:32:20.761,offline
2018-05-03 18:32:30.761,offline
2018-05-03 18:32:40.761,offline
2018-05-03 18:32:50.761,offline
2018-05-03 18:33:00.761,offline
2018-05-03 18:33:10.761,offline
2018-05-03 18:33:20.761,offline
2018-05-03 18:33:30.761,offline
2018-05-03 18:33:40.761,offline
2018-05-03 18:33:50.761,offline
2018-05-03 18:34:00.761,offline
2018-05-03 18:34:10.761,offline
2018-05-03 18:34:20.761,offline
2018-05-03 18:34:30.761,offline
2018-05-03 18:34:40.761,offline
2018-05-03 18:34:50.761,offline
2018-05-03 18:35:00.761,offline
2018-05-03 18:35:10.761,offline
2018-05-03 18:35:20.761,offline
2018-05-03 18:35:30.761,offline
2018-05-03 18:35:40.761,offline
2018-05-03 18:35:50.761,offline
2018-05-03 18:36:00.761,offline
2018-05-03 18:36:10.761,offline
2018-05-03 18:36:20.761,offline
2018-05-03 18:36:30.761,offline
2018-05-03 18:36:40.761,offline
2018-05-03 18:36:50.761,offline
2018-05-03 18:37:00.761,offline
2018-05-03 18:37:10.761,offline
2018-05-03 18:37:20.761,offline
2018-05-03 18:37:30.761,offline
2018-05-03 18:37:40.761,offline
2018-05-03 18:37:50.761,offline
2018-05-03 18:38:00.761,offline
2018-05-03 18:38:10.761,offline
2018-05-03 18:38:20.761,offline
2018-05-03 18:38:30.761,offline
2018-05-03 18:38:40.761,offline
2018-05-03 18:38:50.761,offline
2018-05-03 18:39:00.761,offline
2018-05-03 18:39:10.761,offline
2018-05-03 18:39:20.761,offline
2018-05-03 18:39:30.761,offline
2018-05-03 18:39:40.761,offline
2018-05-03 18:39:50.761,offline
2018-05-03 18:40:00.761,offline
2018-05-03 18:40:10.761,offline
2018-05-03 18:40:20.761,offline
2018-05-03 18:40:30.761,offline
2018-05-03 18:40:40.761,offline
2018-05-03 18:40:50.761,offline
2018-05-03 18:41:00.761,offline
2018-05-03 18:41:10.761,offline
2018-05-03 18:41:20.761,offline
2018-05-03 18:41:30.761,offline
2018-05-03 18:41:40.761,offline
2018-05-03 18:41:50.761,offline
2018-05-03 18:42:00.761,offline
2018-05-03 18:42:10.761,offline
2018-05-03 18:42:20.761,offline
2018-05-03 18:42:30.761,offline
2018-05-03 18:42:40.761,offline
2018-05-03 18:42:50.761,offline
2018-05-03 18:43:00.761,offline
2018-05-03 18:43:10.761,offline
2018-05-03 18:43:20.761,offline
2018-05-03 18:43:30.761,offline
2018-05-03 18:43:40.761,offline
2018-05-03 18:43:50.761,offline
2018-05-03 18:44:00.761,offline
2018-05-03 18:44:10.761,offline
2018-05-03 18:44:20.761,offline
2018-05-03 18:44:30.761,offline
2018-05-03 18:44:40.761,offline
2018-05-03 18:44:50.761,offline
2018-05-03 18:45:00.761,offline
2018-05-03 18:45:10.761,offline
2018-05-03 18:45:20.761,offline
2018-05-03 18:45:30.761,offline
2018-05-03 18:45:40.761,offline
2018-05-03 18:45:50.761,offline
2018-05-03 18:46:00.761,offline
2018-05-03 18:46:10.761,offline
2018-05-03 18:46:20.761,offline
2018-05-03 18:46:30.761,offline
2018-05-03 18:46:40.761,offline
2018-05-03 18:46:50.761,offline
2018-05-03 18:47:00.761,offline
2018-05-03 18:47:10.761,offline
2018-05-03 18:47:20.761,offline
2018-05-03 18:47:30.761,offline
2018-05-03 18:47:40.761,offline
2018-05-03 18:47:50.761,offline
2018-05-03 18:48:00.761,offline
2018-05-03 18:48:10.761,offline
2018-05-03 18:48:20.761,offline
2018-05-03 18:48:30.761,offline
2018-05-03 18:48:40.761,offline
2018-05-03 18:48:50.761,offline
2018-05-03 18:49:00.761,offline
2018-05-03 18:49:10.761,offline
2018-05-03 18:49:20.761,offline
2018-05-03 18:49:30.761,offline
2018-05-03 18:49:40.761,offline
2018-05-03 18:49:50.761,offline
2018-05-03 18:50:00.761,offline
2018-05-03 18:50:10.761,offline
2018-05-03 18:50:20.761,offline
2018-05-03 18:50:30.761,offline
2018-05-03 18:50:40.761,offline
2018-05-03 18:50:50.761,offline
2018-05-03 18:51:00.761,offline
2018-05-03 18:51:10.761,offline
2018-05-03 18:51:20.761,offline
2018-05-03 18:51:30.761,offline
2018-05-03 18:51:40.761,offline
2018-05-03 18:51:50.761,offline
2018-05-03 18:52:00.761,offline
2018-05-03 18:52:10.761,offline
2018-05-03 18:52:20.761,offline
2018-05-03 18:52:30.761,offline
2018-05-03 18:52:40.761,offline
2018-05-03 18:52:50.761,offline
2018-05-03 18:53:00.761,offline
2018-05-03 18:53:10.761,offline
2018-05-03 18:53:20.761,offline
2018-05-03 18:53:30.761,offline
2018-05-03 18:53:40.761,offline
2018-05-03 18:53:50.761,offline
2018-05-03 18:54:00.761,offline
2018-05-03 18:54:10.761,offline
2018-05-03 18:54:20.761,offline
2018-05-03 18:54:30.761,offline
2018-05-03 18:54:40.761,offline
2018-05-03 18:54:50.761,offline
2018-05-03 18:55:00.761,offline
2018-05-03 18:55:10.761,offline
2018-05-03 18:55:20.761,offline
2018-05-03 18:55:30.761,offline
2018-05-03 18:55:40.761,offline
2018-05-03 18:55:50.761,offline
2018-05-03 18:56:00.761,offline
2018-05-03 18:56:10.761,offline
2018-05-03 18:56:20.761,offline
2018-05-03 18:56:30.761,offline
2018-05-03 18:56:40.761,offline
2018-05-03 18:56:50.761,offline
2018-05-03 18:57:00.761,offline
2018-05-03 18:57:10.761,offline
2018-05-03 18:57:20.761,offline
2018-05-03 18:57:30.761,offline
2018-05-03 18:57:40.761,offline
2018-05-03 18:57:50.761,offline
2018-05-03 18:58:00.761,offline
2018-05-03 18:58:10.761,offline
2018-05-03 18:58:20.761,offline
2018-05-03 18:58:30.761,offline
2018-05-03 18:58:40.761,offline
2018-05-03 18:58:50.761,offline
2018-05-03 18:59:00.761,offline
2018-05-03 18:59:10.761,offline
2018-05-03 18:59:20.761,offline
2018-05-03 18:59:30.761,offline
2018-05-03 18:59:40.761,offline
2018-05-03 18:59:50.761,offline
2018-05-03 19:00:00.761,offline
2018-05-03 19:00:10.761,offline
2018-05-03 19:00:20.761,offline
2018-05-03 19:00:30.761,offline
2018-05-03 19:00:40.761,offline
2018-05-03 19:00:50.761,offline
2018-05-03 19:01:00.761,offline
2018-05-03 19:01:10.761,offline
2018-05-03 19:01:20.761,offline
2018-05-03 19:01:30.761,offline
2018-05-03 19:01:40.761,offline
2018-05-03 19:01:50.761,offline
2018-05-03 19:02:00.761,offline
2018-05-03 19:02:10.761,offline
2018-05-03 19:02:20.761,offline
2018-05-03 19:02:30.761,offline
2018-05-03 19:02:40.761,offline
2018-05-03 19:02:50.761,offline
2018-05-03 19:03:00.761,offline
2018-05-03 19:03:10.761,offline
2018-05-03 19:03:20.761,offline
2018-05-03 19:03:30.761,offline
2018-05-03 19:03:40.761,offline
2018-05-03 19:03:50.761,offline
2018-05-03 19:04:00.761,offline
2018-05-03 19:04:10.761,offline
2018-05-03 19:04:20.761,offline
2018-05-03 19:04:30.761,offline
2018-05-03 19:04:40.761,offline
2018-05-03 19:04:50.761,offline
2018-05-03 19:05:00.761,offline
2018-05-03 19:05:10.761,offline
2018-05-03 19:05:20.761,offline
2018-05-03 19:05:30.762,offline
2018-05-03 19:05:40.761,offline
2018-05-03 19:05:50.761,offline
2018-05-03 19:06:00.761,offline
2018-05-03 19:06:10.761,offline
2018-05-03 19:06:20.761,offline
2018-05-03 19:06:30.761,offline
2018-05-03 19:06:40.761,offline
2018-05-03 19:06:50.761,offline
2018-05-03 19:07:00.761,offline
2018-05-03 19:07:10.761,offline
2018-05-03 19:07:20.761,offline
2018-05-03 19:07:30.761,offline
2018-05-03 19:07:40.761,offline
2018-05-03 19:07:50.761,offline
2018-05-03 19:08:00.761,offline
2018-05-03 19:08:10.761,offline
2018-05-03 19:08:20.761,offline
2018-05-03 19:08:30.761,offline
2018-05-03 19:08:40.762,offline
2018-05-03 19:08:50.761,offline
2018-05-03 19:09:00.761,offline
2018-05-03 19:09:10.761,offline
2018-05-03 19:09:20.761,offline
2018-05-03 19:09:30.761,offline
2018-05-03 19:09:40.761,offline
2018-05-03 19:09:50.761,offline
2018-05-03 19:10:00.761,offline
2018-05-03 19:10:10.761,offline
2018-05-03 19:10:20.761,offline
2018-05-03 19:10:30.761,offline
2018-05-03 19:10:40.761,offline
2018-05-03 19:10:50.761,offline
2018-05-03 19:11:00.761,offline
2018-05-03 19:11:10.761,offline
2018-05-03 19:11:20.761,offline
2018-05-03 19:11:30.761,offline
2018-05-03 19:11:40.761,offline
2018-05-03 19:11:50.761,offline
2018-05-03 19:12:00.761,offline
2018-05-03 19:12:10.761,offline
2018-05-03 19:12:20.761,offline
2018-05-03 19:12:30.761,offline
2018-05-03 19:12:40.761,offline
2018-05-03 19:12:50.761,offline
2018-05-03 19:13:00.761,offline
2018-05-03 19:13:10.761,offline
2018-05-03 19:13:20.761,offline
2018-05-03 19:13:30.761,offline
2018-05-03 19:13:40.761,offline
2018-05-03 19:13:50.761,offline
2018-05-03 19:14:00.761,offline
2018-05-03 19:14:10.761,offline
2018-05-03 19:14:20.761,offline
2018-05-03 19:14:30.761,offline
2018-05-03 19:14:40.761,offline
2018-05-03 19:14:50.761,offline
2018-05-03 19:15:00.761,offline
2018-05-03 19:15:10.761,offline
2018-05-03 19:15:20.761,offline
2018-05-03 19:15:30.761,offline
2018-05-03 19:15:40.761,offline
2018-05-03 19:15:50.761,offline
2018-05-03 19:16:00.761,offline
2018-05-03 19:16:10.761,offline
2018-05-03 19:16:20.761,offline
2018-05-03 19:16:30.761,offline
2018-05-03 19:16:40.761,offline
2018-05-03 19:16:50.761,offline
2018-05-03 19:17:00.761,offline
2018-05-03 19:17:10.761,offline
2018-05-03 19:17:20.761,offline
2018-05-03 19:17:30.761,offline
2018-05-03 19:17:40.761,offline
2018-05-03 19:17:50.761,offline
2018-05-03 19:18:00.761,offline
2018-05-03 19:18:10.761,offline
2018-05-03 19:18:20.761,offline
2018-05-03 19:18:30.761,offline
2018-05-03 19:18:40.761,offline
2018-05-03 19:18:50.761,offline
2018-05-03 19:19:00.761,offline
2018-05-03 19:19:10.761,offline
2018-05-03 19:19:20.761,offline
2018-05-03 19:19:30.761,offline
2018-05-03 19:19:40.761,offline
2018-05-03 19:19:50.761,offline
2018-05-03 19:20:00.761,offline
2018-05-03 19:20:10.761,offline
2018-05-03 19:20:20.761,offline
2018-05-03 19:20:30.760,offline
2018-05-03 19:20:40.761,offline
2018-05-03 19:20:50.761,offline
2018-05-03 19:21:00.761,offline
2018-05-03 19:21:10.761,offline
2018-05-03 19:21:20.761,offline
2018-05-03 19:21:30.761,offline
2018-05-03 19:21:40.761,offline
2018-05-03 19:21:50.761,offline
2018-05-03 19:22:00.761,offline
2018-05-03 19:22:10.761,offline
2018-05-03 19:22:20.761,offline
2018-05-03 19:22:30.761,offline
2018-05-03 19:22:40.761,offline
2018-05-03 19:22:50.761,offline
2018-05-03 19:23:00.761,offline
2018-05-03 19:23:10.761,offline
2018-05-03 19:23:20.761,offline
2018-05-03 19:23:30.761,offline
2018-05-03 19:23:40.761,offline
2018-05-03 19:23:47.871,online
2018-05-03 19:24:07.660,offline
2018-05-03 19:24:17.787,online
2018-05-03 19:24:27.717,online
2018-05-03 19:24:37.754,online
2018-05-03 19:24:57.668,offline
2018-05-03 19:25:17.652,offline
2018-05-03 19:25:37.667,offline
2018-05-03 19:25:57.668,offline
2018-05-03 19:26:17.661,offline
2018-05-03 19:26:37.668,offline
2018-05-03 19:26:57.669,offline
2018-05-03 19:27:17.660,offline
2018-05-03 19:27:37.663,offline
2018-05-03 19:27:57.668,offline
2018-05-03 19:28:17.667,offline
2018-05-03 19:28:37.669,offline
2018-05-03 19:28:57.667,offline
2018-05-03 19:29:17.669,offline
2018-05-03 19:29:37.620,offline
2018-05-03 19:29:57.669,offline
2018-05-03 19:30:17.640,offline
2018-05-03 19:30:37.650,offline
2018-05-03 19:30:57.669,offline
2018-05-03 19:31:17.667,offline
2018-05-03 19:31:27.771,online
2018-05-03 19:31:37.683,online
2018-05-03 19:31:47.706,online
2018-05-03 19:31:57.758,online
2018-05-03 19:32:07.721,online
2018-05-03 19:32:17.768,online
2018-05-03 19:32:27.670,online
2018-05-03 19:32:37.732,online
2018-05-03 19:32:47.762,online
2018-05-03 19:32:57.697,online
2018-05-03 19:33:07.750,online
2018-05-03 19:33:17.793,online
2018-05-03 19:33:27.719,online
2018-05-03 19:33:37.754,online
2018-05-03 19:33:57.667,offline
2018-05-03 19:34:07.670,online
2018-05-03 19:34:17.679,online
2018-05-03 19:34:27.712,online
2018-05-03 19:34:37.767,online
2018-05-03 19:34:47.702,online
2018-05-03 19:34:57.755,online
2018-05-03 19:35:07.794,online
2018-05-03 19:35:17.722,online
2018-05-03 19:35:27.757,online
2018-05-03 19:35:37.707,online
2018-05-03 19:35:57.668,offline
2018-05-03 19:36:17.667,offline
2018-05-03 19:36:37.668,offline
2018-05-03 19:36:57.667,offline
2018-05-03 19:37:07.644,online
2018-05-03 19:37:27.668,offline
2018-05-03 19:37:37.684,online
2018-05-03 19:37:47.726,online
2018-05-03 19:37:57.769,online
2018-05-03 19:38:07.730,online
2018-05-03 19:38:17.750,online
2018-05-03 19:38:27.705,online
2018-05-03 19:38:37.839,online
2018-05-03 19:38:47.777,online
2018-05-03 19:39:07.669,offline
2018-05-03 19:39:17.711,online
2018-05-03 19:39:27.857,online
2018-05-03 19:39:37.735,online
2018-05-03 19:39:47.679,online
2018-05-03 19:39:57.670,online
2018-05-03 19:40:07.754,online
2018-05-03 19:40:17.789,online
2018-05-03 19:40:27.671,online
2018-05-03 19:40:37.678,online
2018-05-03 19:40:57.669,offline
2018-05-03 19:41:07.799,online
2018-05-03 19:41:27.630,offline
2018-05-03 19:41:37.688,online
2018-05-03 19:41:57.668,offline
2018-05-03 19:42:07.792,online
2018-05-03 19:42:17.720,online
2018-05-03 19:42:27.747,online
2018-05-03 19:42:37.798,online
2018-05-03 19:42:47.809,online
2018-05-03 19:42:57.793,online
2018-05-03 19:43:07.821,online
2018-05-03 19:43:27.667,offline
2018-05-03 19:43:37.799,online
2018-05-03 19:43:57.667,offline
2018-05-03 19:44:07.835,online
2018-05-03 19:44:17.776,online
2018-05-03 19:44:27.803,online
2018-05-03 19:44:37.837,online
2018-05-03 19:44:57.650,offline
2018-05-03 19:45:07.827,online
2018-05-03 19:45:17.774,online
2018-05-03 19:45:27.810,online
2018-05-03 19:45:37.846,online
2018-05-03 19:45:47.725,online
2018-05-03 19:45:58.019,online
2018-05-03 19:46:17.666,offline
2018-05-03 19:46:27.825,online
2018-05-03 19:46:37.787,online
2018-05-03 19:46:57.667,offline
2018-05-03 19:47:17.667,offline
2018-05-03 19:47:37.668,offline
2018-05-03 19:47:57.668,offline
2018-05-03 19:48:17.668,offline
2018-05-03 19:48:37.667,offline
2018-05-03 19:48:57.668,offline
2018-05-03 19:49:17.668,offline
2018-05-03 19:49:37.668,offline
2018-05-03 19:49:57.668,offline
2018-05-03 19:50:17.669,offline
2018-05-03 19:50:37.620,offline
2018-05-03 19:50:57.668,offline
2018-05-03 19:51:17.668,offline
2018-05-03 19:51:27.679,online
2018-05-03 19:51:37.733,online
2018-05-03 19:51:47.767,online
2018-05-03 19:52:07.667,offline
2018-05-03 19:52:18.021,online
2018-05-03 19:52:27.670,online
2018-05-03 19:52:37.794,online
2018-05-03 19:52:47.758,online
2018-05-03 19:52:57.757,online
2018-05-03 19:53:07.693,online
2018-05-03 19:53:17.794,online
2018-05-03 19:53:37.667,offline
2018-05-03 19:53:47.779,online
2018-05-03 19:54:07.667,offline
2018-05-03 19:54:17.750,online
2018-05-03 19:54:27.873,online
2018-05-03 19:54:37.738,online
2018-05-03 19:54:47.773,online
2018-05-03 19:54:57.772,online
2018-05-03 19:55:07.826,online
2018-05-03 19:55:17.812,online
2018-05-03 19:55:27.936,online
2018-05-03 19:55:37.704,online
2018-05-03 19:55:47.673,online
2018-05-03 19:55:57.682,online
2018-05-03 19:56:07.725,online
2018-05-03 19:56:17.743,online
2018-05-03 19:56:27.693,online
2018-05-03 19:56:37.780,online
2018-05-03 19:56:47.815,online
2018-05-03 19:56:57.684,online
2018-05-03 19:57:07.732,online
2018-05-03 19:57:17.768,online
2018-05-03 19:57:27.699,online
2018-05-03 19:57:37.734,online
2018-05-03 19:57:47.770,online
2018-05-03 19:57:57.706,online
2018-05-03 19:58:07.739,online
2018-05-03 19:58:17.671,online
2018-05-03 19:58:27.707,online
2018-05-03 19:58:37.795,online
2018-05-03 19:58:47.829,online
2018-05-03 19:58:57.760,online
2018-05-03 19:59:07.805,online
2018-05-03 19:59:17.830,online
2018-05-03 19:59:27.936,online
2018-05-03 19:59:37.799,online
2018-05-03 19:59:47.836,online
2018-05-03 19:59:57.767,online
2018-05-03 20:00:07.781,online
2018-05-03 20:00:17.837,online
2018-05-03 20:00:27.787,online
2018-05-03 20:00:37.824,online
2018-05-03 20:00:48.615,online
2018-05-03 20:00:57.790,online
2018-05-03 20:01:17.667,offline
2018-05-03 20:01:27.761,online
2018-05-03 20:01:37.747,online
2018-05-03 20:01:47.778,online
2018-05-03 20:01:57.853,online
2018-05-03 20:02:17.667,offline
2018-05-03 20:02:27.761,online
2018-05-03 20:02:37.796,online
2018-05-03 20:02:57.659,offline
2018-05-03 20:03:07.827,online
2018-05-03 20:03:17.793,online
2018-05-03 20:03:37.667,offline
2018-05-03 20:03:57.620,offline
2018-05-03 20:04:17.668,offline
2018-05-03 20:04:37.667,offline
2018-05-03 20:04:57.668,offline
2018-05-03 20:05:17.667,offline
2018-05-03 20:05:37.667,offline
2018-05-03 20:05:57.668,offline
2018-05-03 20:06:17.668,offline
2018-05-03 20:06:37.667,offline
2018-05-03 20:06:57.669,offline
2018-05-03 20:07:17.667,offline
2018-05-03 20:07:37.667,offline
2018-05-03 20:07:57.668,offline
2018-05-03 20:08:17.668,offline
2018-05-03 20:08:27.671,online
2018-05-03 20:08:37.732,online
2018-05-03 20:08:47.764,online
2018-05-03 20:08:57.686,online
2018-05-03 20:09:07.731,online
2018-05-03 20:09:17.670,online
2018-05-03 20:09:27.792,online
2018-05-03 20:09:37.671,online
2018-05-03 20:09:47.766,online
2018-05-03 20:09:57.670,online
2018-05-03 20:10:07.726,online
2018-05-03 20:10:17.763,online
2018-05-03 20:10:27.706,online
2018-05-03 20:10:37.731,online
2018-05-03 20:10:47.775,online
2018-05-03 20:10:57.671,online
2018-05-03 20:11:07.714,online
2018-05-03 20:11:27.667,offline
2018-05-03 20:11:37.745,online
2018-05-03 20:11:47.781,online
2018-05-03 20:11:57.714,online
2018-05-03 20:12:07.749,online
2018-05-03 20:12:27.668,offline
2018-05-03 20:12:37.806,online
2018-05-03 20:12:47.840,online
2018-05-03 20:12:57.787,online
2018-05-03 20:13:17.667,offline
2018-05-03 20:13:27.848,online
2018-05-03 20:13:37.826,online
2018-05-03 20:13:47.760,online
2018-05-03 20:13:57.932,online
2018-05-03 20:14:07.780,online
2018-05-03 20:14:17.843,online
2018-05-03 20:14:27.771,online
2018-05-03 20:14:37.740,online
2018-05-03 20:14:47.833,online
2018-05-03 20:14:57.669,online
2018-05-03 20:15:17.667,offline
2018-05-03 20:15:27.711,online
2018-05-03 20:15:37.800,online
2018-05-03 20:15:47.839,online
2018-05-03 20:16:07.660,offline
2018-05-03 20:16:17.839,online
2018-05-03 20:16:27.776,online
2018-05-03 20:16:37.821,online
2018-05-03 20:16:57.667,offline
2018-05-03 20:17:07.867,online
2018-05-03 20:17:17.726,online
2018-05-03 20:17:27.778,online
2018-05-03 20:17:37.759,online
2018-05-03 20:17:47.696,online
2018-05-03 20:17:57.730,online
2018-05-03 20:18:07.769,online
2018-05-03 20:18:17.754,online
2018-05-03 20:18:27.789,online
2018-05-03 20:18:37.651,online
2018-05-03 20:18:47.700,online
2018-05-03 20:18:57.785,online
2018-05-03 20:19:07.723,online
2018-05-03 20:19:17.779,online
2018-05-03 20:19:27.781,online
2018-05-03 20:19:37.833,online
2018-05-03 20:19:47.678,online
2018-05-03 20:19:57.743,online
2018-05-03 20:20:07.672,online
2018-05-03 20:20:17.671,online
2018-05-03 20:20:27.749,online
2018-05-03 20:20:37.714,online
2018-05-03 20:20:47.670,online
2018-05-03 20:20:57.723,online
2018-05-03 20:21:07.678,online
2018-05-03 20:21:17.679,online
2018-05-03 20:21:27.683,online
